,Symbol,Year,Quarter,Sales,IncomeFVTPL,IncomeHTM,IncomeLoansReceivables,IncomeAFS,IncomeDerivatives,RevenueBrokerageServices,RevenueUnderwritingIssuuanceServices,RevenueAdvisoryServices,RevenueAuctionTrustServices,RevenueCustodyServices,OtherRevenues,FVTPL,Revenues,InterestExpenses,NetIncome,NetIncome2
607,MBS,2016,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,11136252663.0,11136252663.0
608,MBS,2016,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1250052.0,-1250052.0
609,MBS,2016,3,149583590415.0,10673883010.0,0.0,49797559528.0,0.0,0.0,45786051752.0,8681900.0,7987272727.0,0.0,1857170043.0,33472971455.0,-2053007686.0,55639176422.0,29594711093.0,5252477697.0,5252477697.0
610,MBS,2016,4,155641889994.0,10484613977.0,2964019691.0,62897097186.0,0.0,0.0,40724750073.0,0.0,16737954546.0,0.0,2146365547.0,19687088974.0,-572289485.0,59609070166.0,37436794568.0,266364636.0,266364636.0
611,MBS,2017,1,154287940576.0,47376722391.0,3017901988.0,55669273198.0,0.0,0.0,43607356329.0,0.0,410000000.0,0.0,2300578310.0,1906108360.0,23608815256.0,46317934639.0,37409194640.0,7703332366.0,7703332366.0
612,MBS,2017,2,181708331058.0,-24197968111.0,7018333432.0,61590232403.0,3150000000.0,0.0,93793132584.0,0.0,22019545454.0,0.0,3055991676.0,15279063620.0,15607774333.0,118868669714.0,48694928769.0,5075332098.0,5075332098.0
613,MBS,2017,3,198020821904.0,9284747355.0,6550256326.0,70288123220.0,10009638888.0,0.0,63891074416.0,0.0,26312500000.0,0.0,2392727665.0,9291754034.0,-3520511235.0,92596302081.0,51740668948.0,6393295496.0,6393295496.0
614,MBS,2017,4,303711981546.0,21967293251.0,7083021368.0,76863452195.0,2762125770.0,0.0,114329099271.0,0.0,65540008636.0,0.0,2526204150.0,12640776905.0,19796183151.0,182395312057.0,52000870698.0,4790966315.0,4790966315.0
615,MBS,2018,1,305627564021.0,70853981340.0,10756561237.0,81921916200.0,0.0,0.0,127194958944.0,34329861.0,9240000000.0,0.0,3048589780.0,2577226659.0,65278578948.0,139517878585.0,53556626444.0,70770279317.0,70770279317.0
616,MBS,2018,2,292745807437.0,31180365108.0,11218238581.0,84616637434.0,2944041095.0,0.0,99283992858.0,30000000.0,38627900000.0,0.0,3158473676.0,21686158685.0,7565964564.0,141100366534.0,50823715697.0,55095640844.0,55095640844.0
617,MBS,2018,3,218257948168.0,24562329548.0,11318599699.0,68206583375.0,448438357.0,0.0,87968748899.0,0.0,11997234091.0,0.0,2281341070.0,11474673129.0,17888420180.0,102247324060.0,40183824389.0,51098516134.0,51098516134.0
618,MBS,2018,4,224974400092.0,11945299998.0,10537011027.0,74805467070.0,0.0,0.0,84249791708.0,155470961.0,28657356819.0,0.0,3051351619.0,11572650890.0,-1002061303.0,116113971107.0,38859624112.0,387791137.0,387791137.0
619,MBS,2019,1,193628629088.0,12294564905.0,6719921047.0,72805001055.0,0.0,0.0,71944425133.0,0.0,15488181818.0,0.0,3902663700.0,10473871430.0,-34319478924.0,91335270651.0,35791688261.0,58159916950.0,58159916950.0
620,MBS,2019,2,247381231227.0,27528961616.0,10202369700.0,76640921803.0,65000000.0,0.0,55760265311.0,0.0,52852209728.0,0.0,6935392070.0,17396110999.0,21087949735.0,115547867109.0,36155600938.0,67451413873.0,67451413873.0
621,MBS,2019,3,228933338505.0,38493500806.0,4654887381.0,79178396753.0,0.0,0.0,62240647837.0,0.0,19495409976.0,0.0,5005940309.0,19864555443.0,18498832795.0,86741998122.0,46418613629.0,45505901529.0,45505901529.0
622,MBS,2019,4,273824391106.0,55545018415.0,10426322550.0,81669260005.0,513000000.0,0.0,60805904657.0,80434783.0,34468918909.0,0.0,4481806755.0,25833725032.0,45011573356.0,99837065104.0,56112787475.0,58685227334.0,58685227334.0
623,MBS,2020,1,223712553122.0,49574044016.0,11319659761.0,72206654583.0,0.0,0.0,56375361723.0,0.0,12365081818.0,0.0,4155311819.0,17716439402.0,2081442969.0,72895755360.0,51872709582.0,26419708782.0,26419708782.0
624,MBS,2020,2,286246722490.0,48579330909.0,14674056267.0,70780141575.0,65000000.0,0.0,80683277510.0,0.0,53275592645.0,0.0,5016989183.0,13172334401.0,27363066528.0,138975859338.0,43163430189.0,80856959604.0,80856959604.0
625,MBS,2020,3,250635292059.0,48340309097.0,15721112564.0,75441578479.0,342000000.0,0.0,83336597736.0,0.0,13288274545.0,0.0,3926717304.0,10238702334.0,35231692454.0,100551589585.0,41582012214.0,63627073040.0,63627073040.0
626,MBS,2020,4,354955193975.0,55977862482.0,13597962423.0,100050224348.0,513000000.0,0.0,129706060763.0,18113149.0,40518868908.0,0.0,3771668071.0,10801433831.0,25685379404.0,174014710891.0,50665173446.0,97801665214.0,97801665214.0
627,MBS,2021,1,400875831445.0,83339729681.0,14938728304.0,117670728807.0,0.0,0.0,160584049931.0,0.0,6402507272.0,0.0,4335348077.0,13604739373.0,36153342915.0,171321905280.0,62446258813.0,99974657224.0,99974657224.0
628,MBS,2021,2,643177647846.0,211683831112.0,15499731146.0,141837954601.0,,,222127710426.0,,26159610850.0,,4005523583.0,21863286128.0,53356743458.0,252292844859.0,77634911795.0,132078202759.0,132078202759.0
629,MBS,2021,3,515003635647.0,13244951798.0,18139155547.0,183071825241.0,150798000.0,,244392885614.0,,33153774364.0,,4194723815.0,18655521268.0,61955659153.0,281741383793.0,82712432598.0,183781564589.0,183781564589.0
630,MBS,2021,4,658705941510.0,62216938396.0,20735454046.0,203979250505.0,855000000.0,,304477113275.0,,37374212584.0,,5195024561.0,23872948143.0,59294895170.0,347046350420.0,97086829276.0,170976226864.0,170976226864.0
631,MBS,2022,1,609463643706.0,68650007009.0,27409972653.0,210602262058.0,,,255638717867.0,,22473254545.0,,4389160921.0,20300268653.0,44210494790.0,282501133333.0,96925232220.0,200175555022.0,200175555022.0
632,MBS,2022,2,512916733539.0,80978821767.0,34497262417.0,193479789991.0,,,174171961992.0,,6947049782.0,,5099835108.0,17742012482.0,28811105878.0,186218846882.0,97389342441.0,120410174510.0,120410174510.0
633,MBS,2022,3,430064129207.0,31903925360.0,28058791771.0,189703848678.0,393600000.0,,151325590058.0,,5597227272.0,,5717775403.0,17363370665.0,27193893775.0,162640592733.0,95972797546.0,121187545312.0,121187545312.0
634,MBS,2022,4,405919048104.0,44689580016.0,31980580228.0,173811657676.0,1197000000.0,,135637107665.0,,3756818182.0,,6471660799.0,8374643538.0,34202992686.0,145865586646.0,102933654216.0,72432378390.0,72432378390.0
635,MBS,2023,1,335886130586.0,67822278789.0,36406866868.0,120411338249.0,5602328767.0,,93109539860.0,,3170000000.0,,5442756686.0,3921021367.0,67565450438.0,101722296546.0,71100153083.0,121232147338.0,121232147338.0
636,MBS,2023,2,401029291681.0,70997610194.0,45947639674.0,139140179012.0,-4405328767.0,,136332022287.0,,3028125000.0,,5137032279.0,4852012002.0,66106749792.0,144497179566.0,79527294281.0,123587849975.0,123587849975.0
637,ORS,2015,2,2007422900.0,0.0,0.0,0.0,0.0,0.0,345979404.0,0.0,0.0,0.0,103330636.0,1558112860.0,0.0,449310040.0,0.0,-5917116780.0,-5917116780.0
638,ORS,2015,3,1451008634.0,0.0,0.0,0.0,0.0,0.0,359713438.0,0.0,34090909.0,0.0,57533148.0,999671139.0,0.0,451337495.0,0.0,8986052393.0,8986052393.0
639,ORS,2015,4,2118215861.0,0.0,0.0,0.0,0.0,0.0,454914038.0,0.0,0.0,0.0,109416892.0,1553884931.0,0.0,564330930.0,0.0,-8718987012.0,-8718987012.0
640,ORS,2016,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,8081319037.0,8081319037.0
641,ORS,2016,2,-7737463557.0,-8291191219.0,0.0,2159488.0,0.0,0.0,425967530.0,0.0,28023366.0,0.0,95014096.0,2563182.0,-11220140171.0,549004992.0,11600000.0,-12970254169.0,-12970254169.0
642,ORS,2016,3,4246901711.0,3643072642.0,0.0,5545110.0,0.0,0.0,486950687.0,0.0,28648691.0,0.0,82584581.0,100000.0,-727801265.0,598183959.0,1600000.0,-3926236858.0,-3926236858.0
643,ORS,2016,4,2586587630.0,1651824192.0,10144304.0,0.0,0.0,0.0,779372745.0,0.0,0.0,0.0,105555476.0,39690913.0,-1034348845.0,884928221.0,0.0,-4664804481.0,-4664804481.0
644,ORS,2017,1,1191078966.0,418837016.0,4696987.0,0.0,0.0,0.0,451671548.0,0.0,237727273.0,0.0,77846142.0,300000.0,181099006.0,767244963.0,0.0,-2145207714.0,-2145207714.0
645,ORS,2017,2,6927938913.0,4737462947.0,867531786.0,95664466.0,0.0,0.0,960807104.0,0.0,163636363.0,0.0,82695785.0,20140462.0,256720854.0,1207139252.0,0.0,-918930198.0,-918930198.0
646,ORS,2017,3,4488141627.0,3241538699.0,434851443.0,6908750.0,0.0,0.0,596320430.0,0.0,100000000.0,0.0,75362305.0,33160000.0,690220150.0,771682735.0,0.0,-907891174.0,-907891174.0
647,ORS,2017,4,5716648657.0,731102497.0,516390280.0,6210183.0,0.0,0.0,2181562356.0,0.0,1879500000.0,0.0,71909493.0,329973848.0,-613203810.0,4132971849.0,0.0,979184523.0,979184523.0
648,ORS,2018,1,7027412428.0,5223635950.0,477855172.0,30615636.0,0.0,0.0,1097956134.0,54545455.0,84673.0,0.0,96719408.0,46000000.0,1814401210.0,1249305670.0,0.0,179560755.0,179560755.0
649,ORS,2018,2,-1206229003.0,-2367897784.0,356219176.0,28005241.0,0.0,0.0,623667293.0,0.0,0.0,0.0,120777071.0,33000000.0,-7896654780.0,744444364.0,1191781.0,-10366809377.0,-10366809377.0
650,ORS,2018,3,8252460402.0,6101339410.0,363383561.0,13571893.0,0.0,0.0,1635634303.0,0.0,0.0,0.0,102531235.0,36000000.0,2454583530.0,1738165538.0,0.0,555130767.0,555130767.0
651,ORS,2018,4,13932056112.0,3114956095.0,395116192.0,3763000.0,0.0,0.0,5669956222.0,4605454545.0,0.0,0.0,79810058.0,63000000.0,-2115886410.0,10355220825.0,0.0,-1075126610.0,-1075126610.0
652,ORS,2019,1,3398251457.0,2096794599.0,712545171.0,3573520.0,0.0,0.0,134746851.0,320000000.0,0.0,0.0,97591316.0,33000000.0,756872910.0,552338167.0,0.0,-601667418.0,-601667418.0
653,ORS,2019,2,25485395646.0,14172100.0,1043913701.0,403504.0,0.0,0.0,71464194.0,0.0,18372500000.0,0.0,5967942147.0,15000000.0,-86575580.0,24411906341.0,0.0,5491163980.0,5491163980.0
654,ORS,2019,3,55812402925.0,84262300.0,227520547.0,364480.0,0.0,0.0,41955976.0,0.0,52370080779.0,0.0,3073218843.0,15000000.0,84137220.0,55485255598.0,49189485.0,21019253703.0,21019253703.0
655,ORS,2019,4,88648064998.0,-32591720.0,17410960.0,30831784.0,0.0,0.0,767841544.0,0.0,84570000000.0,0.0,3195572430.0,99000000.0,111232500.0,88533413974.0,29589041.0,20859670523.0,20859670523.0
656,ORS,2020,1,86652905443.0,6205600.0,3287671.0,88651312.0,0.0,0.0,1588920069.0,0.0,84359800000.0,0.0,353040791.0,253000000.0,5777370.0,86301760860.0,165553804.0,27108017023.0,27108017023.0
657,ORS,2020,2,64559680351.0,1120801287.0,2465754.0,46926911.0,0.0,0.0,3012808113.0,0.0,51635405479.0,0.0,7962272807.0,779000000.0,809367512.0,62610486399.0,734493194.0,10921116690.0,10921116690.0
658,ORS,2020,3,103687176534.0,3280179640.0,0.0,243359446.0,0.0,0.0,8586785784.0,0.0,78825000000.0,0.0,11431851664.0,1320000000.0,1571448252.0,98843637448.0,15761099898.0,22791377210.0,22791377210.0
659,ORS,2020,4,138376544579.0,11024595023.0,0.0,870935354.0,0.0,0.0,5526347063.0,0.0,70018409091.0,0.0,38073140474.0,12863117574.0,5933234111.0,113617896628.0,24738920326.0,21055278985.0,21055278985.0
660,ORS,2021,1,255191925630.0,32143747428.0,,3378134655.0,,,9480058752.0,,181170000000.0,0.0,28513672002.0,506312793.0,22174072326.0,219163730754.0,24864063260.0,96869442575.0,96869442575.0
661,ORS,2021,2,285700729294.0,76530292315.0,7835616.0,9881812023.0,,,25174097891.0,,128081918458.0,,45942772990.0,82000001.0,-13134812069.0,199198789339.0,42074310730.0,53743239897.0,53743239897.0
662,ORS,2021,3,350768018822.0,98822165424.0,223561644.0,25882431768.0,0.0,0.0,21032473971.0,0.0,140210526962.0,0.0,64208705008.0,388154045.0,2595344130.0,225451705941.0,52120234366.0,29692618340.0,29692618340.0
663,ORS,2021,4,454275551121.0,148703921870.0,549965753.0,39872817801.0,,,27604013132.0,,191837026949.0,,43080383480.0,2627422136.0,51432191716.0,262521423561.0,59800625642.0,34139732941.0,34139732941.0
664,ORS,2022,1,810935409970.0,318310806839.0,4266369867.0,46328906675.0,,,24394200590.0,11867256780.0,361607546267.0,,29179820859.0,14980502093.0,95972267489.0,427048824496.0,68417492575.0,221399821478.0,221399821478.0
665,ORS,2022,2,661706971470.0,279434471942.0,4313773978.0,47912381257.0,,,18435232065.0,1000000000.0,221936900000.0,,86852769049.0,1821443179.0,-248418278897.0,328224901114.0,82403111142.0,-128946823488.0,-128946823488.0
666,ORS,2022,3,549982977989.0,243556004985.0,4361178090.0,40108048229.0,,,15333033246.0,,78069600000.0,,167088889559.0,1466223880.0,11665469364.0,260491522805.0,68293451652.0,70574761172.0,70574761172.0
667,ORS,2022,4,712356022682.0,227500224090.0,3744924640.0,38060124806.0,,,15740723273.0,,33378169123.0,,385625945397.0,8305911353.0,-174735583161.0,434744837793.0,126134422626.0,-13163989132.0,-13163989132.0
668,ORS,2023,1,698536921348.0,294342471500.0,,30905503029.0,,,8566490698.0,,11000000000.0,,324947782188.0,28774673933.0,-31853665664.0,344514272886.0,121800092491.0,61026179461.0,61026179461.0
669,PHS,2011,3,22343799344.0,0.0,0.0,0.0,0.0,0.0,2744619768.0,0.0,63903436.0,0.0,0.0,19535276140.0,0.0,2808523204.0,0.0,-7021558888.0,-7021558888.0
670,PHS,2011,4,22501547569.0,0.0,0.0,0.0,0.0,0.0,2111523483.0,0.0,39326258.0,0.0,15300000.0,20335397828.0,0.0,2166149741.0,0.0,-25238924774.0,-25238924774.0
671,PHS,2012,1,19907855389.0,0.0,0.0,0.0,0.0,0.0,3626635818.0,0.0,39707554.0,0.0,0.0,16241512017.0,0.0,3666343372.0,0.0,-13867504779.0,-13867504779.0
672,PHS,2012,2,15920845246.0,0.0,0.0,0.0,0.0,0.0,5560259952.0,0.0,39262080.0,0.0,9000000.0,10312323214.0,0.0,5608522032.0,0.0,-36711547847.0,-36711547847.0
673,PHS,2012,3,9002254396.0,0.0,0.0,0.0,0.0,0.0,2543696953.0,0.0,25000000.0,0.0,0.0,6433557443.0,0.0,2568696953.0,0.0,-15884406297.0,-15884406297.0
674,PHS,2012,4,7493186827.0,0.0,0.0,0.0,0.0,0.0,1888258996.0,0.0,0.0,0.0,0.0,5604927831.0,0.0,1888258996.0,0.0,-35002202517.0,-35002202517.0
675,PHS,2013,1,14798221735.0,0.0,0.0,0.0,0.0,0.0,4288003093.0,0.0,0.0,0.0,165866706.0,10344351936.0,0.0,4453869799.0,0.0,-2273402712.0,-2273402712.0
676,PHS,2013,2,12239271775.0,0.0,0.0,0.0,0.0,0.0,4166732595.0,0.0,170000000.0,0.0,155329514.0,7747209666.0,0.0,4492062109.0,0.0,-3730581784.0,-3730581784.0
677,PHS,2013,3,10629263792.0,0.0,0.0,0.0,0.0,0.0,3336468282.0,0.0,13500000.0,0.0,135583027.0,7143712483.0,0.0,3485551309.0,0.0,-8131557116.0,-8131557116.0
678,PHS,2014,1,19860631181.0,0.0,0.0,0.0,0.0,0.0,8576982651.0,0.0,36363636.0,0.0,144296283.0,11102988611.0,0.0,8757642570.0,0.0,5382583227.0,5382583227.0
679,PHS,2014,2,16693232725.0,0.0,0.0,0.0,0.0,0.0,6638788363.0,0.0,35000000.0,0.0,131466910.0,9887977452.0,0.0,6805255273.0,0.0,1106599839.0,1106599839.0
680,PHS,2018,1,43272149064.0,723385711.0,2424654451.0,24597526309.0,0.0,0.0,14847865505.0,0.0,71829091.0,0.0,203869811.0,403018186.0,494392629.0,15123564407.0,6522203931.0,12558250942.0,12558250942.0
681,PHS,2018,2,38368278991.0,95093271.0,2963834288.0,22885636789.0,0.0,0.0,11824848868.0,0.0,14318182.0,0.0,229313557.0,355234036.0,-607895861.0,12068480607.0,5619810736.0,5612338001.0,5612338001.0
682,PHS,2018,3,45216467128.0,604978267.0,2423654692.0,28511198818.0,0.0,0.0,12963576891.0,0.0,14318182.0,0.0,320414025.0,378326253.0,372404641.0,13298309098.0,7581111600.0,6727495095.0,6727495095.0
683,PHS,2018,4,48058991987.0,202032768.0,2289040202.0,32992971259.0,0.0,0.0,11816549638.0,0.0,149954545.0,0.0,341219197.0,267224378.0,-438151461.0,12307723380.0,9681807326.0,12551899092.0,12551899092.0
684,PHS,2019,1,49418003134.0,458574655.0,2431543893.0,33550506887.0,0.0,0.0,12257900907.0,0.0,14318182.0,0.0,350031529.0,355127081.0,216695383.0,12622250618.0,7177358443.0,15242222879.0,15242222879.0
685,PHS,2019,2,46419050129.0,319904817.0,2883672048.0,32118774178.0,0.0,0.0,10569660375.0,0.0,14318182.0,0.0,383928144.0,128792385.0,-73811516.0,10967906701.0,6794584095.0,9064058111.0,9064058111.0
686,PHS,2019,3,46267092833.0,552950161.0,3508100131.0,30091111437.0,0.0,0.0,10745687527.0,0.0,836772728.0,0.0,389278422.0,143192427.0,300593266.0,11971738677.0,6182326224.0,11005025513.0,11005025513.0
687,PHS,2019,4,53477082310.0,191960042.0,2446586396.0,33589300532.0,0.0,0.0,16637337617.0,,69545454.0,,409170956.0,133181313.0,-128312506.0,17116054027.0,6635883091.0,12210246503.0,12210246503.0
688,PHS,2020,1,46465532458.0,376302254.0,3671757063.0,30729421320.0,0.0,0.0,10972377729.0,0.0,64000000.0,0.0,434517835.0,217156257.0,-151631200.0,11470895564.0,5742953695.0,1082969004.0,1082969004.0
689,PHS,2020,2,46406740739.0,996374205.0,7837315846.0,23556555182.0,0.0,0.0,13367982694.0,0.0,91727272.0,0.0,398664365.0,158121175.0,764210588.0,13858374331.0,3371552835.0,19454721676.0,19454721676.0
690,PHS,2020,3,50882181750.0,786035682.0,8660871351.0,25787506308.0,0.0,0.0,14987896649.0,0.0,36363636.0,0.0,395006334.0,228501790.0,240684344.0,15419266619.0,3482524799.0,13440256008.0,13440256008.0
691,PHS,2020,4,69640680530.0,1817544585.0,7444723197.0,33083953389.0,0.0,0.0,26555682847.0,0.0,48808081.0,0.0,418200824.0,271767607.0,1466256263.0,27022691752.0,4180828514.0,18865356163.0,18865356163.0
692,PHS,2021,1,93975487065.0,2104926996.0,5809261001.0,43916096610.0,0.0,80000.0,41118023553.0,0.0,164545455.0,0.0,458926594.0,403626856.0,625546094.0,41741495602.0,6452584310.0,22786971221.0,22786971221.0
693,PHS,2021,2,116574358590.0,4223785660.0,5125940135.0,50626147268.0,,,55503046471.0,,202727272.0,,624700917.0,268010867.0,3645691368.0,56330474660.0,7723149189.0,33057113986.0,33057113986.0
694,PHS,2021,3,109848779361.0,1526613994.0,6148965499.0,51787047286.0,0.0,0.0,49436578081.0,0.0,56363636.0,0.0,619875878.0,273334987.0,411393990.0,50112817595.0,8313897917.0,38109356247.0,38109356247.0
695,PHS,2021,4,173165548701.0,2129989242.0,6923819252.0,83462735561.0,,,79149741847.0,50000000.0,37272727.0,,847434223.0,564555849.0,1042320010.0,80084448797.0,14858954100.0,46981665473.0,46981665473.0
696,PHS,2022,1,161521549257.0,2083870607.0,9280260008.0,82721305707.0,,,66186315746.0,,220000000.0,,767213791.0,262583398.0,1156383050.0,67173529537.0,14159465644.0,43938313457.0,43938313457.0
697,PHS,2022,2,127739924204.0,-974627099.0,10449761715.0,73523118530.0,,,43408316074.0,,170161616.0,,939038475.0,224154893.0,-4792847173.0,44517516165.0,16352492257.0,1176455684.0,1176455684.0
698,PHS,2022,3,131472754220.0,661464668.0,11899847308.0,75714043396.0,,,41946733750.0,,45454545.0,,905294477.0,299916076.0,185705512.0,42897482772.0,24734085360.0,-11263540074.0,-11263540074.0
699,PHS,2022,4,114880618900.0,162903189.0,18359286874.0,57932343509.0,,,36765986986.0,,122727273.0,,1366835261.0,170535808.0,-392847229.0,38255549520.0,32138106592.0,26127972492.0,26127972492.0
700,PHS,2023,1,112162656083.0,191667466.0,22222878955.0,62636313092.0,,,25654685987.0,,,,1245526780.0,211583803.0,325003082.0,26900212767.0,31241548949.0,19944421556.0,19944421556.0
701,PSI,2015,2,18045723165.0,0.0,0.0,0.0,0.0,0.0,4021474552.0,0.0,1215454545.0,0.0,2491857081.0,10316936987.0,0.0,7728786178.0,0.0,-7143623975.0,-7143623975.0
702,PSI,2015,3,17304817384.0,0.0,0.0,0.0,0.0,0.0,4611411111.0,0.0,2529441045.0,0.0,2152434041.0,8011531187.0,0.0,9293286197.0,0.0,293875226.0,293875226.0
703,PSI,2015,4,37589407997.0,0.0,0.0,0.0,0.0,0.0,3703127339.0,0.0,21842137726.0,0.0,3098924772.0,8945218160.0,0.0,28644189837.0,0.0,5682274004.0,5682274004.0
704,PSI,2016,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,764558267.0,764558267.0
705,PSI,2016,2,23009581452.0,2606701273.0,0.0,7884475274.0,388845500.0,0.0,4474990705.0,9090909.0,7413817153.0,0.0,1910249177.0,-1678588539.0,2126264128.0,13808147944.0,0.0,1751955536.0,1751955536.0
706,PSI,2016,3,18206246103.0,521228720.0,0.0,8746458861.0,457369833.0,0.0,4338644103.0,38679545.0,988181818.0,0.0,2270003672.0,845679551.0,152295440.0,7635509138.0,0.0,1177078765.0,1177078765.0
707,PSI,2016,4,22949085309.0,666468360.0,0.0,6637188083.0,-448296346.0,0.0,3659432077.0,0.0,7037750000.0,0.0,2167816818.0,3228726317.0,662323411.0,12864998895.0,0.0,1318100779.0,1318100779.0
708,PSI,2017,1,15178410709.0,8278896.0,6796506395.0,0.0,0.0,0.0,5167447824.0,32989091.0,639800000.0,0.0,2079865602.0,453522901.0,574286.0,7920102517.0,0.0,-1970547296.0,-1970547296.0
709,PSI,2017,2,24451607475.0,1891863608.0,-6796506395.0,14675943244.0,1045176820.0,0.0,7227217930.0,0.0,3841210227.0,0.0,2109821646.0,456880395.0,-6863282524.0,13178249803.0,0.0,12031724165.0,12031724165.0
710,PSI,2017,3,22700884971.0,999041017.0,0.0,8166556761.0,3278683.0,0.0,6560846893.0,0.0,2893582817.0,0.0,2146749009.0,1930829791.0,-1051940526.0,11601178719.0,0.0,869377736.0,869377736.0
711,PSI,2017,4,26360042482.0,4412812465.0,0.0,8511116903.0,218345502.0,0.0,6711323872.0,31308091.0,2651931819.0,0.0,2133642206.0,1689561624.0,5729299059.0,11528205988.0,0.0,6815091900.0,6815091900.0
712,PSI,2018,1,20064866519.0,-3645967455.0,0.0,9750763131.0,295316500.0,0.0,10006392664.0,3147123.0,1101763636.0,0.0,2153677648.0,399773272.0,-4246913714.0,13264981071.0,0.0,-231366231.0,-231366231.0
713,PSI,2018,2,29506956286.0,4927197987.0,0.0,10155629407.0,0.0,0.0,5609819895.0,0.0,6268159091.0,0.0,2098423892.0,447726014.0,126036596.0,13976402878.0,0.0,2669884627.0,2669884627.0
714,PSI,2018,3,22632796730.0,6226731547.0,0.0,8227967608.0,12918292.0,0.0,4964643212.0,0.0,579227272.0,0.0,1957726609.0,663582190.0,1699071187.0,7501597093.0,0.0,3059635829.0,3059635829.0
715,PSI,2018,4,27577989180.0,4076121522.0,0.0,6353250412.0,0.0,0.0,4618697464.0,36200839.0,8418747726.0,0.0,2379250265.0,1695720952.0,2969569222.0,15452896294.0,0.0,-172796035.0,-172796035.0
716,PSI,2019,1,29723920513.0,13447717242.0,0.0,7619081993.0,295316500.0,0.0,3675383311.0,0.0,824038570.0,0.0,2030982967.0,1831399930.0,12242961082.0,6530404848.0,0.0,11632095556.0,11632095556.0
717,PSI,2019,2,33171959262.0,15927728387.0,0.0,8288516940.0,159765000.0,0.0,3688704913.0,0.0,2908045454.0,0.0,1547073681.0,652124887.0,-7080835341.0,8143824048.0,0.0,-7791277258.0,-7791277258.0
718,PSI,2019,3,29862166419.0,9532443429.0,0.0,9812028017.0,461095890.0,0.0,4012181850.0,136363636.0,3253415673.0,0.0,1637526910.0,1017111014.0,4951986610.0,9039488069.0,2346107456.0,2996590740.0,2996590740.0
719,PSI,2019,4,29551985044.0,3446843204.0,0.0,12398469455.0,258575344.0,0.0,3134944625.0,0.0,5063363636.0,0.0,1975179935.0,3274608845.0,2331451018.0,10173488196.0,4469353150.0,86952729.0,86952729.0
720,PSI,2020,1,31891550299.0,6935302136.0,1624870067.0,14251268656.0,0.0,0.0,3296450512.0,0.0,3627220689.0,0.0,1621985768.0,534452471.0,2092113700.0,8545656969.0,7320995345.0,81636751.0,81636751.0
721,PSI,2020,2,40453142209.0,5920929213.0,1946318484.0,14444826320.0,421917808.0,0.0,8080673714.0,0.0,6574090910.0,0.0,1840529613.0,1223856147.0,4026587968.0,16495294237.0,7534018337.0,3397654823.0,3397654823.0
722,PSI,2020,3,36003435777.0,1238554896.0,4121562261.0,16041140317.0,0.0,0.0,8619589701.0,0.0,3773827499.0,0.0,1554849572.0,653911531.0,-1792316008.0,13948266772.0,8173346392.0,1753378342.0,1753378342.0
723,PSI,2020,4,49033336944.0,1075131395.0,10691353784.0,16945319235.0,2130.0,0.0,13622863903.0,0.0,1495081818.0,0.0,1600432116.0,3603152563.0,-413627103.0,16718377837.0,9537856093.0,1596237742.0,1596237742.0
724,PSI,2021,1,54123562392.0,2944276917.0,4591514892.0,20504920964.0,,,18762810042.0,,4709775000.0,,1850714706.0,759549871.0,1531229123.0,25323299748.0,8208842341.0,4199326328.0,4199326328.0
725,PSI,2021,2,134877405731.0,53690430146.0,3884598243.0,28436199218.0,,,40052448460.0,,4286860000.0,,1679752609.0,2847117055.0,48002437725.0,46019061069.0,12961136682.0,10421462340.0,10421462340.0
726,PSI,2021,3,147032190828.0,66261507848.0,4077337626.0,36494600532.0,0.0,0.0,31497434589.0,0.0,6250000000.0,0.0,1210154696.0,1241155537.0,54420112322.0,38957589285.0,17533005626.0,16904735760.0,16904735760.0
727,PSI,2021,4,117327874486.0,11464080782.0,6803526882.0,35349096118.0,260000000.0,,37754353913.0,,14641627954.0,,2171356437.0,8883832400.0,7111805756.0,54567338304.0,30367042115.0,3627326803.0,3627326803.0
728,PSI,2022,1,117538963818.0,31395257983.0,6093802755.0,38826091777.0,,,24720135809.0,,12520454546.0,,1516728261.0,2466492687.0,17886839859.0,38757318616.0,26797915623.0,15587933732.0,15587933732.0
729,PSI,2022,2,98229767178.0,25868018475.0,6366595144.0,36548289602.0,,,16454949803.0,,7130372282.0,,1041601321.0,4819940551.0,3272160722.0,24626923406.0,19853420339.0,-3062530246.0,-3062530246.0
730,PSI,2022,3,133317706384.0,55913666690.0,7538134798.0,38988803668.0,,,14366728767.0,9090909.0,10715500000.0,,2947847898.0,2837933654.0,11097894079.0,28039167574.0,20015760710.0,8934030256.0,8934030256.0
731,PSI,2022,4,132803292866.0,66973832882.0,9513945351.0,32908858915.0,,,13772559863.0,,3616593227.0,,2039183330.0,3978319298.0,33925344042.0,19428336420.0,21270197558.0,5629700286.0,5629700286.0
