,Symbol,Year,Quarter,Assets,Debt,Equity,Loans
714,BSI,2018,0,1757408900654.0,250000000000.0,1440364109809.0,806057499055.0
715,BSI,2019,0,2390601369821.0,520000000000.0,1379953394160.0,1160508193702.0
716,BSI,2020,0,2921020750104.0,817665631507.0,1490452962672.0,1778350763113.0
717,BSI,2021,0,6004732402734.0,3640232773098.0,1719257051388.0,3303209843347.0
718,BSI,2022,0,5591086508708.0,929457985372.0,4366397458467.0,2959576173127.0
719,BSI,2016,1,1375423138838.0,400885326862.0,886861077802.0,544792652539.0
720,BSI,2017,1,1623391242226.0,0.0,1006526614087.0,459248333346.0
721,BSI,2018,1,2249596991752.0,149000000000.0,1417956690963.0,899585634344.0
722,BSI,2019,1,2048207222747.0,200000000000.0,1464462371204.0,749978326144.0
723,BSI,2020,1,2411286407236.0,522000000000.0,1314053708824.0,966706037990.0
724,BSI,2021,1,3946184191826.0,1798918500000.0,1545337440501.0,2324379889642.0
725,BSI,2022,1,6502326618258.0,4227472133457.0,1802461888249.0,3686285824990.0
726,BSI,2023,1,6467023274321.0,1913569740776.0,4464085358101.0,3493044271812.0
727,BSI,2016,2,2862104782529.0,1910569540000.0,912978855248.0,344405002695.0
728,BSI,2017,2,1965815082035.0,585000000000.0,1094735784835.0,466179327300.0
729,BSI,2018,2,1967570451725.0,410000000000.0,1455489977771.0,837632891741.0
730,BSI,2019,2,1620721493321.0,77000000000.0,1382005875644.0,848179614929.0
731,BSI,2020,2,1822176001761.0,249945000000.0,1396492408171.0,1086149085350.0
732,BSI,2021,2,4702828122756.0,2371060500000.0,1540171986554.0,2926819784079.0
733,BSI,2022,2,5888620994425.0,3336225667288.0,1684918824552.0,2708560494241.0
734,BSI,2016,3,2140722540089.0,872980800000.0,940271473878.0,392280451944.0
735,BSI,2017,3,1860653764337.0,200000000000.0,1120954029175.0,622207299997.0
736,BSI,2018,3,1784941017384.0,200000000000.0,1493013791887.0,777193006166.0
737,BSI,2019,3,1781325682864.0,257000000000.0,1441857603628.0,934100175070.0
738,BSI,2020,3,2163551673278.0,415000000000.0,1463991517598.0,1078697312583.0
739,BSI,2021,3,5165239320429.0,3138625446137.0,1644487247399.0,3096316746783.0
740,BSI,2022,3,7277068861364.0,2601262388818.0,4350208179305.0,2695875009107.0
741,BSI,2014,4,1842531685408.0,234000000000.0,767609942372.0,
742,BSI,2015,4,2391159622237.0,623600000000.0,869135367974.0,
743,BSI,2016,4,1442870859409.0,301120500000.0,982441576880.0,471678060306.0
744,BSI,2017,4,2345975602240.0,274440000000.0,1209399916877.0,712391418816.0
745,BSI,2018,4,1757429160115.0,250000000000.0,1440384369270.0,806057499055.0
746,BSI,2019,4,2336193106536.0,520000000000.0,1380620063544.0,1106099930417.0
747,BSI,2020,4,2921020750104.0,817665631507.0,1491163761989.0,1778350763113.0
748,BSI,2021,4,6004732402734.0,3640232773098.0,1719257051388.0,3303209843347.0
749,BSI,2022,4,5594391959117.0,929457985372.0,4366397458467.0,2959576173127.0
750,IVS,2014,0,241642407330.0,0.0,174095475467.0,
751,IVS,2015,0,230566080099.0,0.0,168195580495.0,
752,IVS,2016,0,346387571607.0,0.0,342436163074.0,80528762514.0
753,IVS,2017,0,347064179332.0,0.0,342253012193.0,132759794202.0
754,IVS,2018,0,347648189132.0,0.0,342896548179.0,142181603322.0
755,IVS,2019,0,671654279446.0,0.0,666523158306.0,140652435851.0
756,IVS,2020,0,681714006281.0,0.0,675912437747.0,276658861336.0
757,IVS,2021,0,842240929063.0,115010000000.0,710882698988.0,537699734420.0
758,IVS,2022,0,811169005919.0,72900000000.0,728127603757.0,372030903789.0
759,IVS,2016,1,229423162822.0,0.0,168293949036.0,62560778351.0
760,IVS,2017,1,348415634840.0,0.0,342689216637.0,95668905194.0
761,IVS,2018,1,347405750711.0,0.0,342296842147.0,113831987747.0
762,IVS,2019,1,349535763112.0,0.0,344653898277.0,151097961229.0
763,IVS,2020,1,676986975339.0,0.0,672984159628.0,120169755586.0
764,IVS,2021,1,690604279713.0,0.0,683908542695.0,337391059577.0
765,IVS,2022,1,749136530778.0,19650000000.0,719785053013.0,436331541646.0
766,IVS,2023,1,784036364584.0,42000000000.0,736302808848.0,371284295117.0
767,IVS,2016,2,174797312435.0,0.0,163797482829.0,66825989861.0
768,IVS,2017,2,363544734987.0,0.0,342724394320.0,106134981945.0
769,IVS,2018,2,346856404192.0,0.0,342398718078.0,64923166815.0
770,IVS,2019,2,351024222532.0,0.0,346448532979.0,174381686076.0
771,IVS,2020,2,686047218011.0,0.0,680695265438.0,153551400330.0
772,IVS,2021,2,703351870769.0,495011000.0,695749162147.0,490565653492.0
773,IVS,2022,2,735039003888.0,0.0,726350207444.0,313976764112.0
774,IVS,2016,3,268375322021.0,0.0,163844191291.0,82358805600.0
775,IVS,2017,3,364650409729.0,0.0,342763444760.0,108227344769.0
776,IVS,2018,3,346735940115.0,0.0,342426916543.0,122931561593.0
777,IVS,2019,3,349078232532.0,0.0,345180399205.0,109609851931.0
778,IVS,2020,3,688454620912.0,0.0,683927069221.0,186994242244.0
779,IVS,2021,3,714980398845.0,0.0,706153729017.0,448152932108.0
780,IVS,2022,3,749234429305.0,13000000000.0,729979153412.0,331981678563.0
781,IVS,2014,4,241642407330.0,0.0,174095475467.0,
782,IVS,2015,4,230566080099.0,0.0,168195580495.0,
783,IVS,2016,4,346906746433.0,0.0,342851066124.0,80528762514.0
784,IVS,2017,4,347610691882.0,0.0,342799524743.0,132759794202.0
785,IVS,2018,4,347861189132.0,0.0,342896548179.0,142181603322.0
786,IVS,2019,4,674758163316.0,0.0,669627042176.0,140652435851.0
787,IVS,2020,4,695579758411.0,0.0,689412097742.0,276658861336.0
788,IVS,2021,4,842241465897.0,115010000000.0,712483128455.0,537699734420.0
789,IVS,2022,4,811169005919.0,72900000000.0,730545640237.0,372030903789.0
790,TVS,2014,0,751288668000.0,144935000000.0,511767728000.0,
791,TVS,2015,0,724237139000.0,40000000000.0,574000544000.0,
792,TVS,2016,0,1361144072173.0,636533000000.0,610048776809.0,90999383698.0
793,TVS,2017,0,1613073403895.0,802221000000.0,745121036021.0,155698810546.0
794,TVS,2018,0,2685174150228.0,1722025000000.0,873749527202.0,174053465157.0
795,TVS,2019,0,2986739785037.0,1956448000000.0,980277970495.0,164228754587.0
796,TVS,2020,0,3911080373377.0,2497820902000.0,1308177484587.0,182762276608.0
797,TVS,2021,0,7187117250469.0,3310363520305.0,1754912171919.0,409406354859.0
798,TVS,2022,0,9459575377956.0,3093384479000.0,1768482391097.0,106841916003.0
799,TVS,2016,1,801212959383.0,218550000000.0,551907338380.0,54500383618.0
800,TVS,2017,1,1717887977571.0,0.0,662682484375.0,103240155518.0
801,TVS,2018,1,2146089147568.0,1281130000000.0,819259180797.0,140309938237.0
802,TVS,2019,1,3287482121072.0,2300809992336.0,918030965771.0,219177486592.0
803,TVS,2020,1,2955220887713.0,1913100000000.0,900676979945.0,238535056722.0
804,TVS,2021,1,4064142561917.0,2486977088680.0,1459034766935.0,173771449125.0
805,TVS,2022,1,9393491516400.0,4522744428765.0,1810605249736.0,340927495090.0
806,TVS,2023,1,9989531312584.0,2789093133055.0,1844797331820.0,132220947968.0
807,TVS,2016,2,995044956832.0,401740000000.0,558445099133.0,64769279810.0
808,TVS,2017,2,1757091265014.0,1023594500000.0,706446628726.0,115843147143.0
809,TVS,2018,2,2585294537916.0,1704526000000.0,818795756263.0,105265739937.0
810,TVS,2019,2,2844619623035.0,1848470000000.0,903325431837.0,207651558416.0
811,TVS,2020,2,3240243272217.0,1942440000000.0,1102930905618.0,180868125047.0
812,TVS,2021,2,4884071922353.0,2931288898000.0,1536809094135.0,326247333399.0
813,TVS,2022,2,9222228395849.0,3401820687505.0,1757374357804.0,176511037405.0
814,TVS,2016,3,1225020822780.0,599376000000.0,572687823982.0,81264077020.0
815,TVS,2017,3,1601293655818.0,888360000000.0,686665818069.0,97257446307.0
816,TVS,2018,3,2623172512791.0,1708241000000.0,837288984595.0,169033523338.0
817,TVS,2019,3,2657529346301.0,1681560000000.0,933142443611.0,222903100762.0
818,TVS,2020,3,4740046756521.0,3351914459000.0,1172713295080.0,181172110624.0
819,TVS,2021,3,5829419851313.0,2838710000000.0,1606172589303.0,294024434147.0
820,TVS,2022,3,9569330376898.0,2917736310000.0,1761912987596.0,242450834081.0
821,TVS,2014,4,751288668000.0,144935000000.0,511767728000.0,
822,TVS,2015,4,724237139000.0,40000000000.0,574000544000.0,
823,TVS,2016,4,1359743506298.0,636533000000.0,606380610134.0,90999383698.0
824,TVS,2017,4,1606233403896.0,802221000000.0,738281036022.0,155698810546.0
825,TVS,2018,4,2685174150229.0,1722025000000.0,873749527203.0,174053465157.0
826,TVS,2019,4,2986739785037.0,1956448000000.0,980279881852.0,164228754587.0
827,TVS,2020,4,3920136503017.0,2497820902000.0,1308177484587.0,182762276608.0
828,TVS,2021,4,7185881933947.0,3310363520305.0,1753933451537.0,409406354859.0
829,TVS,2022,4,9459575377956.0,3093384479000.0,1768482391097.0,106841916003.0
830,TVB,2014,0,114615665580.0,0.0,81276438089.0,
831,TVB,2015,0,140034035888.0,35000000000.0,81913210384.0,
832,TVB,2016,0,162395310154.0,53899000000.0,102018549403.0,23136160582.0
833,TVB,2017,0,194402219479.0,24297152568.0,163892855012.0,58190448273.0
834,TVB,2018,0,258820603162.0,44300000000.0,183901510351.0,161101470057.0
835,TVB,2019,0,751525127354.0,176900000000.0,543550943579.0,304846651986.0
836,TVB,2020,0,960940403373.0,329070000000.0,602688541614.0,578537801299.0
837,TVB,2021,0,1805139783859.0,269485000000.0,1367868945017.0,1113593966629.0
838,TVB,2022,0,1335924049452.0,114480000000.0,1205441040011.0,378572150448.0
839,TVB,2016,1,124091593470.0,35000000000.0,86204143374.0,32228588531.0
840,TVB,2017,1,145713876899.0,35038000000.0,100650115482.0,52075633165.0
841,TVB,2018,1,191480436181.0,18300000000.0,167774494875.0,92666154110.0
842,TVB,2019,1,394403737694.0,99300550000.0,286314311081.0,159354602694.0
843,TVB,2020,1,833987157448.0,178870000000.0,552671478573.0,379067689046.0
844,TVB,2021,1,1241638602495.0,317990000000.0,828503770134.0,517683326404.0
845,TVB,2022,1,1929683090828.0,475085000000.0,1319116574154.0,857471592044.0
846,TVB,2023,1,1280728723486.0,48970000000.0,1224202059279.0,335704298140.0
847,TVB,2016,2,128627137027.0,35000000000.0,90919171983.0,21183492349.0
848,TVB,2017,2,184555871237.0,23297951722.0,156496224754.0,44222903228.0
849,TVB,2018,2,217256016520.0,19900000000.0,173286350176.0,112290919202.0
850,TVB,2019,2,442792408707.0,104196000000.0,291873603832.0,206722747703.0
851,TVB,2020,2,985105746916.0,307470000000.0,585304373332.0,631252139381.0
852,TVB,2021,2,1151775514810.0,249190000000.0,846181389105.0,676125798018.0
853,TVB,2022,2,1429206520651.0,147650000000.0,1243387648065.0,268870390287.0
854,TVB,2016,3,137190065924.0,35000000000.0,96466200564.0,20843642738.0
855,TVB,2017,3,208791241289.0,43197000000.0,160014692025.0,54543660647.0
856,TVB,2018,3,247196466907.0,59900000000.0,178820152723.0,154376497700.0
857,TVB,2019,3,487948420225.0,178960000000.0,295780104354.0,186805228361.0
858,TVB,2020,3,971710297978.0,348670000000.0,598430680842.0,520063555560.0
859,TVB,2021,3,1579056590385.0,269485000000.0,1240088334586.0,853440213041.0
860,TVB,2022,3,1371468108792.0,125440000000.0,1224261484985.0,556482450643.0
861,TVB,2014,4,114615665580.0,0.0,81276438089.0,
862,TVB,2015,4,140034035888.0,35000000000.0,81913210384.0,
863,TVB,2016,4,162395310154.0,53899000000.0,102018549403.0,23136160582.0
864,TVB,2017,4,194402219479.0,24297152568.0,163892855012.0,58190448273.0
865,TVB,2018,4,258820603162.0,44300000000.0,183901510351.0,161101470057.0
866,TVB,2019,4,751525127354.0,176900000000.0,543526354667.0,304846651986.0
867,TVB,2020,4,960940384865.0,329070000000.0,602749067499.0,578537801299.0
868,TVB,2021,4,1805139783859.0,269485000000.0,1370661412958.0,1113593966629.0
869,TVB,2022,4,1335924049453.0,114480000000.0,1204213752469.0,378572150448.0
870,MBS,2014,0,3063820398612.0,600000000000.0,1304791226459.0,
871,MBS,2015,0,3136134054344.0,665814541328.0,1308683749110.0,
872,MBS,2016,0,3518469718806.0,729088605941.0,1324176923911.0,2019375587655.0
873,MBS,2017,0,4271280044736.0,1407911824818.0,1284572544445.0,2616257740011.0
874,MBS,2018,0,3774820031832.0,1273581816346.0,1460472297571.0,2300284385457.0
875,MBS,2019,0,4750256464236.0,1456485721866.0,1669836216746.0,2689398963126.0
876,MBS,2020,0,7015596150799.0,2385034975264.0,2060368472704.0,4123339761796.0
877,MBS,2021,0,11047240715802.0,7101395702776.0,3411545908108.0,7151289176293.0
878,MBS,2022,0,10641369688557.0,5803679675270.0,4485032447457.0,3759499832736.0
879,MBS,2016,1,2880368242286.0,793338248173.0,1319820001773.0,1436270697418.0
880,MBS,2017,1,3795023447086.0,935303482281.0,1332480175287.0,1914709914983.0
881,MBS,2018,1,4523671616227.0,1805459614016.0,1355338079562.0,2670830173518.0
882,MBS,2019,1,3686589949535.0,600039953394.0,1498118939089.0,2467290998223.0
883,MBS,2020,1,4781439303707.0,1475388008582.0,1996209121528.0,2395484989050.0
884,MBS,2021,1,7939947282101.0,3500264921605.0,2160323717628.0,4733663266283.0
885,MBS,2022,1,12370710466112.0,8468978857170.0,3611639733730.0,7581759265732.0
886,MBS,2023,1,9561217727766.0,4789391625427.0,4606264594795.0,3732569800049.0
887,MBS,2016,2,2847350936825.0,669769008587.0,1318659916678.0,1545090659921.0
888,MBS,2017,2,4161291820603.0,946000000000.0,1334455539634.0,2166184245497.0
889,MBS,2018,2,4013641459735.0,1082675266625.0,1408993206730.0,2168660854010.0
890,MBS,2019,2,4003110964820.0,1497254188112.0,1565565937262.0,2643109078753.0
891,MBS,2020,2,4871626110601.0,1983031864504.0,1898952449950.0,2594775504246.0
892,MBS,2021,2,8912751535552.0,4487619446116.0,3057281664555.0,5442558228721.0
893,MBS,2022,2,11137353266407.0,7166759900401.0,3696831812754.0,6049138724330.0
894,MBS,2016,3,3160174175073.0,729548199714.0,1323911142475.0,1862320409212.0
895,MBS,2017,3,4137481067037.0,1141990000000.0,1279785959930.0,2422202157182.0
896,MBS,2018,3,3846001430423.0,1389307797122.0,1460167418534.0,2554710330432.0
897,MBS,2019,3,4578649488209.0,1696048409528.0,1611069056891.0,2564018677383.0
898,MBS,2020,3,5216541496431.0,2045777748519.0,1962577769590.0,2999645797175.0
899,MBS,2021,3,10666158353043.0,6796788332371.0,3240791007645.0,6994733120052.0
900,MBS,2022,3,12034806807158.0,6820280523569.0,3818019139066.0,7101882113846.0
901,MBS,2014,4,3063820398612.0,600000000000.0,1304791226459.0,
902,MBS,2015,4,3136134054344.0,665814541328.0,1308683749110.0,
903,MBS,2016,4,3552355268707.0,729088605941.0,1324176923911.0,2019375587655.0
904,MBS,2017,4,4271280044736.0,1407911824818.0,1284572544445.0,2616257740011.0
905,MBS,2018,4,3774820031832.0,1273581816346.0,1460472297571.0,2300284385457.0
906,MBS,2019,4,4750256464236.0,1456485721866.0,1669836216746.0,2689398963126.0
907,MBS,2020,4,7015596150799.0,2385034975264.0,2060368472704.0,4123339761796.0
908,MBS,2021,4,11047240715802.0,7101395702776.0,3411545908109.0,7151289176293.0
909,MBS,2022,4,10641220041635.0,5803679675270.0,4485032447457.0,3759499832736.0
910,HAC,2015,0,362209175624.0,0.0,309233024425.0,
911,HAC,2016,0,319768895841.0,0.0,311799208054.0,13215272451.0
912,HAC,2017,0,311422178445.0,0.0,301453304634.0,65813645632.0
913,HAC,2018,0,303610696166.0,0.0,293456067211.0,61425404599.0
914,HAC,2019,0,307271037537.0,0.0,298990111987.0,68427032420.0
915,HAC,2020,0,341077194090.0,9000000000.0,325901410375.0,120153324409.0
916,HAC,2021,0,375673809970.0,0.0,340804355958.0,179999043805.0
917,HAC,2022,0,247760191152.0,0.0,229424063097.0,93920664152.0
918,HAC,2017,1,322374323145.0,0.0,315819009192.0,38954500603.0
919,HAC,2018,1,308240322227.0,0.0,299186834044.0,76689271558.0
920,HAC,2019,1,304957269738.0,0.0,295364213485.0,52086415800.0
921,HAC,2020,1,302187091640.0,0.0,294518667732.0,68754291550.0
922,HAC,2021,1,374982301518.0,12210000000.0,328496870110.0,127719071917.0
923,HAC,2022,1,534200819343.0,155000000000.0,344142274936.0,217775945978.0
924,HAC,2023,1,245959534322.0,0.0,236006860961.0,96272960186.0
925,HAC,2016,2,316218000050.0,0.0,313421341135.0,5466990264.0
926,HAC,2017,2,312087777189.0,2340820001.0,298849309753.0,48814350657.0
927,HAC,2018,2,303929685788.0,0.0,293844265390.0,58667075950.0
928,HAC,2019,2,307128082676.0,4000000000.0,294428137951.0,67091703127.0
929,HAC,2020,2,313224053282.0,0.0,304870199574.0,85807553982.0
930,HAC,2021,2,389001976262.0,46000000000.0,316342894831.0,140770681649.0
931,HAC,2022,2,434608167819.0,122000000000.0,245651782561.0,136434252934.0
932,HAC,2017,3,307921781849.0,2340820001.0,295836860571.0,55220198840.0
933,HAC,2018,3,317505331753.0,0.0,307290610817.0,71428578748.0
934,HAC,2019,3,301846394610.0,0.0,293241374012.0,71470608978.0
935,HAC,2020,3,314598410588.0,0.0,307298291152.0,85252011195.0
936,HAC,2021,3,372668359894.0,23400000000.0,326164661337.0,171437885298.0
937,HAC,2022,3,286287219424.0,0.0,260801018139.0,142305326622.0
938,HAC,2015,4,362209175624.0,0.0,309233024425.0,
939,HAC,2016,4,319768895841.0,0.0,311799208054.0,13215272451.0
940,HAC,2017,4,311632250254.0,0.0,301721259551.0,65813645632.0
941,HAC,2018,4,303610696166.0,0.0,293456067211.0,61425404599.0
942,HAC,2019,4,307271037537.0,0.0,298990111987.0,68427032420.0
943,HAC,2020,4,341095304833.0,9000000000.0,325410760662.0,120153324409.0
944,HAC,2021,4,375704209227.0,0.0,340804388164.0,179999043805.0
945,HAC,2022,4,248806551343.0,0.0,230470423288.0,93920664152.0
946,FTS,2014,0,2166368547680.0,0.0,1258806016867.0,
947,FTS,2015,0,2095923714693.0,0.0,1340346937848.0,
948,FTS,2016,0,1493790263907.0,30000000000.0,1433410959773.0,1099157199408.0
949,FTS,2017,0,1796463674092.0,102500000000.0,1552797351669.0,1399031164975.0
950,FTS,2018,0,2501712916173.0,477200000000.0,1975176502150.0,1560722678544.0
951,FTS,2019,0,2523654562666.0,361500000000.0,2111021485315.0,1803294121910.0
952,FTS,2020,0,3395722971672.0,597000000000.0,2202166223231.0,2478957442207.0
953,FTS,2021,0,9455959420408.0,978000000000.0,2982643887261.0,6254439188608.0
954,FTS,2022,0,5287996409107.0,1308000000000.0,3348029743223.0,3735573953171.0
955,FTS,2016,1,1396715002727.0,0.0,1366460039976.0,1001297953742.0
956,FTS,2017,1,1485614541924.0,0.0,1454593273789.0,1112541543302.0
957,FTS,2018,1,2276937855773.0,127500000000.0,1615700753834.0,1763339375315.0
958,FTS,2019,1,2378713393519.0,279700000000.0,2054332074555.0,1731475779582.0
959,FTS,2020,1,2091224110840.0,50000000000.0,2013786988162.0,1478329709232.0
960,FTS,2021,1,3969591577214.0,599000000000.0,2347783726007.0,3221266914740.0
961,FTS,2022,1,7716817169453.0,1278000000000.0,3136896159895.0,6197706899302.0
962,FTS,2023,1,5437583150543.0,1443000000000.0,3375683912155.0,3863609674963.0
963,FTS,2016,2,1395788966190.0,0.0,1366422728816.0,1059446033583.0
964,FTS,2017,2,1517564149831.0,30000000000.0,1450414295686.0,1210456612239.0
965,FTS,2018,2,2221012383554.0,565300000000.0,1607462545724.0,1816270712370.0
966,FTS,2019,2,2509724645186.0,361700000000.0,2101839592658.0,1738546219757.0
967,FTS,2020,2,2540965084558.0,428000000000.0,2053962712027.0,1759692533663.0
968,FTS,2021,2,6167825711823.0,1085000000000.0,2558007065231.0,4679135727145.0
969,FTS,2022,2,6221853905267.0,1065000000000.0,3211655822045.0,4648565145060.0
970,FTS,2016,3,1564805477295.0,140000000000.0,1397899961536.0,1154336250586.0
971,FTS,2017,3,1522538759269.0,0.0,1490701739289.0,1184521828405.0
972,FTS,2018,3,2672762343783.0,477200000000.0,1655828247878.0,1916600869772.0
973,FTS,2019,3,2453366887485.0,286500000000.0,2122871710835.0,1850683091053.0
974,FTS,2020,3,2740061085992.0,587000000000.0,2101335019344.0,1866413292648.0
975,FTS,2021,3,6525961921945.0,1115000000000.0,2808433181656.0,4729529064255.0
976,FTS,2022,3,6274287391152.0,1108000000000.0,3257566202115.0,4820232879074.0
977,FTS,2014,4,2166368547680.0,0.0,1258806016867.0,
978,FTS,2015,4,2095923714693.0,0.0,1340346937848.0,
979,FTS,2016,4,1493790263907.0,30000000000.0,1433410959773.0,1099157199408.0
980,FTS,2017,4,1796463674092.0,102500000000.0,1552797351669.0,1399031164975.0
981,FTS,2018,4,2501712916173.0,477200000000.0,1975176502150.0,1560722678544.0
982,FTS,2019,4,2523653859818.0,361500000000.0,2111021485315.0,1803294121910.0
983,FTS,2020,4,3395722971672.0,597000000000.0,2202166223231.0,2478957442207.0
984,FTS,2021,4,9455959420408.0,978000000000.0,2982643887261.0,6254439188608.0
985,FTS,2022,4,5287996409107.0,1308000000000.0,3348029743223.0,3735573953171.0
986,FSC,2016,0,361819740601.0,0.0,355457184720.0,126662211640.0
987,FSC,2017,0,365354618291.0,0.0,346007694874.0,144899568993.0
988,FSC,2018,0,1525208270728.0,459794300000.0,1048312757023.0,1239236254260.0
989,FSC,2016,1,478540503600.0,0.0,361712528864.0,101911806728.0
990,FSC,2017,1,364677995086.0,0.0,359649081511.0,116330962399.0
991,FSC,2018,1,604279478229.0,227040000000.0,343497834211.0,418461961579.0
992,FSC,2016,2,374661311266.0,0.0,366194817197.0,96248888818.0
993,FSC,2017,2,381727307065.0,0.0,354764346600.0,123155728895.0
994,FSC,2018,2,697971035160.0,340840000000.0,339599816081.0,510148724066.0
995,FSC,2016,3,361217458360.0,0.0,355105314611.0,110643623732.0
996,FSC,2017,3,371538564989.0,0.0,356083385285.0,94403554795.0
997,FSC,2018,3,1283125474637.0,229000000000.0,1035529806723.0,748485522455.0
998,FSC,2016,4,361819740601.0,0.0,355457184720.0,126662211640.0
999,FSC,2017,4,364158795191.0,0.0,344811871774.0,144899568993.0
1000,FSC,2018,4,1525208270728.0,459794300000.0,1048312757023.0,1239236254260.0
1001,VCI,2016,0,3110547766840.0,1094008000000.0,1276557709993.0,1397155100105.0
1002,VCI,2017,0,6402011745204.0,2340710418662.0,3019395197245.0,3437438318672.0
1003,VCI,2018,0,6509995923207.0,2320280000000.0,3642977730785.0,2791581873329.0
1004,VCI,2019,0,7242960228473.0,2532550000000.0,4051605850657.0,3032275456987.0
1005,VCI,2020,0,8382405125440.0,3364450000000.0,4521486519714.0,3881642718172.0
1006,VCI,2021,0,16636264947117.0,8326750000000.0,6541863245387.0,7701237131479.0
1007,VCI,2022,0,14242751316822.0,6873307142857.0,6495468171614.0,5279279236685.0
1008,VCI,2016,1,2995487250513.0,499700000000.0,1062582330997.0,1301429263874.0
1009,VCI,2017,1,2995579067428.0,1032358000000.0,1317868664822.0,1641226474309.0
1010,VCI,2018,1,7176055864295.0,2689554000000.0,3591277511378.0,4079615033370.0
1011,VCI,2019,1,5503683036361.0,1432600000000.0,3615941571916.0,2316732627435.0
1012,VCI,2020,1,7160412080856.0,3048065000000.0,3612933079163.0,2827948350941.0
1013,VCI,2021,1,9410284891684.0,4027390000000.0,4910901295895.0,4871265630789.0
1014,VCI,2022,1,17045909519104.0,8856330000000.0,7150187464685.0,8140166410037.0
1015,VCI,2023,1,14998472092947.0,7380287142857.0,6867904966439.0,5103481824303.0
1016,VCI,2016,2,2963133836693.0,640500000000.0,1047783971606.0,1630907324794.0
1017,VCI,2017,2,3968999978365.0,2033492800000.0,1412958811245.0,2199487526724.0
1018,VCI,2018,2,7919209660201.0,2969920000000.0,3595986210190.0,4381058300611.0
1019,VCI,2019,2,6187154600619.0,2290810000000.0,3497992019729.0,3013507982402.0
1020,VCI,2020,2,6723779778299.0,2460320000000.0,3977927923727.0,2023220163534.0
1021,VCI,2021,2,11516672081700.0,5526615000000.0,5302893595855.0,5546045880015.0
1022,VCI,2022,2,16427416373034.0,8437480000000.0,7141499572237.0,6401822283739.0
1023,VCI,2016,3,3013098801142.0,648200000000.0,1166776456597.0,1333359130469.0
1024,VCI,2017,3,5360698474640.0,1833782000000.0,2654744109833.0,3199099499220.0
1025,VCI,2018,3,7370344558669.0,2489430000000.0,3775259017839.0,4074465247584.0
1026,VCI,2019,3,6565027514128.0,1984150000000.0,3792798675917.0,2943909678394.0
1027,VCI,2020,3,6747968697132.0,2501060000000.0,4000108060474.0,3010257122566.0
1028,VCI,2021,3,13666310426328.0,6332550000000.0,6337617080778.0,6449015295653.0
1029,VCI,2022,3,15701703951821.0,8259680000000.0,6591328117164.0,6613989267865.0
1030,VCI,2016,4,3110547766840.0,1094008000000.0,1276557709993.0,1397155100105.0
1031,VCI,2017,4,6402011745204.0,2340710418662.0,3019395197245.0,3437438318672.0
1032,VCI,2018,4,6509995923207.0,2320280000000.0,3642977730785.0,2791581873329.0
1033,VCI,2019,4,7242960228473.0,2532550000000.0,4051605850657.0,3032275456987.0
1034,VCI,2020,4,8382405125440.0,3364450000000.0,4521486519714.0,3881642718172.0
1035,VCI,2021,4,16636264947117.0,8326750000000.0,6541863245387.0,7701237131479.0
1036,VCI,2022,4,14242751316822.0,6873307142857.0,6495468171614.0,5279279236685.0
1037,ART,2014,0,195316365340.0,0.0,105872527941.0,
1038,ART,2015,0,155079189830.0,0.0,130621929191.0,
1039,ART,2016,0,156961160458.0,0.0,135809762144.0,19990751484.0
1040,ART,2017,0,432666067375.0,0.0,399211238876.0,363189820143.0
1041,ART,2018,0,1081189939951.0,0.0,1049152310856.0,230475844714.0
1042,ART,2019,0,1160943991211.0,0.0,1126573783304.0,155493205282.0
1043,ART,2020,0,1136085065022.0,0.0,1124196916219.0,146188514360.0
1044,ART,2021,0,1171495155456.0,0.0,1157512792155.0,181265735779.0
1045,ART,2016,1,151657913951.0,0.0,127881498736.0,4317472271.0
1046,ART,2017,1,179471899064.0,0.0,153086053709.0,79855135970.0
1047,ART,2018,1,445932838129.0,0.0,400091039935.0,222007494866.0
1048,ART,2019,1,1072627761732.0,0.0,1053270544618.0,191132930452.0
1049,ART,2020,1,1107869768524.0,0.0,1088223104672.0,146287990469.0
1050,ART,2021,1,1118532629410.0,0.0,1110621236385.0,149138149513.0
1051,ART,2016,2,144491782930.0,0.0,125444355020.0,3068856898.0
1052,ART,2017,2,215263350511.0,0.0,182507167813.0,38430983052.0
1053,ART,2018,2,442903398302.0,0.0,420474549969.0,96288911677.0
1054,ART,2019,2,1083811251653.0,0.0,1062780856186.0,337894285558.0
1055,ART,2020,2,1142056786359.0,0.0,1123321433872.0,192447440454.0
1056,ART,2021,2,1134587446151.0,0.0,1125892784025.0,162773259553.0
1057,ART,2016,3,169599554104.0,0.0,128177154708.0,10654026416.0
1058,ART,2017,3,226390729882.0,0.0,197216490813.0,124676811451.0
1059,ART,2018,3,1059336133833.0,0.0,1025008941600.0,145346583382.0
1060,ART,2019,3,1098225606415.0,0.0,1077277373115.0,137682204868.0
1061,ART,2020,3,1137706080739.0,0.0,1124172778576.0,140585790905.0
1062,ART,2021,3,1142124186508.0,0.0,1132398658902.0,174335480890.0
1063,ART,2014,4,195316365340.0,0.0,105872527941.0,
1064,ART,2015,4,155079189830.0,0.0,130621929191.0,
1065,ART,2016,4,243532786825.0,0.0,135700573142.0,19990751484.0
1066,ART,2017,4,433180099380.0,0.0,399254353573.0,363189820143.0
